ID,n_adults,n_children,meal_plan,car_parking_space,room_type,lead_time,year,month,date,avg_room_price
INN26331,2,0,Meal Plan 1,0,Room_Type 1,65,2017,12,30,113.4
INN26332,2,0,Not Selected,0,Room_Type 1,79,2018,3,21,76.5
INN26333,3,0,Meal Plan 1,0,Room_Type 4,23,2018,12,30,188
INN26334,2,0,Not Selected,0,Room_Type 1,6,2017,8,10,80
INN26335,2,0,Meal Plan 1,0,Room_Type 1,72,2017,11,19,85
INN26336,1,0,Meal Plan 1,0,Room_Type 1,14,2017,9,4,95
INN26337,2,1,Meal Plan 1,0,Room_Type 6,1,2018,7,20,191
INN26338,2,0,Not Selected,0,Room_Type 1,205,2018,10,18,85.5
INN26339,2,0,Meal Plan 1,0,Room_Type 2,16,2017,12,5,105.25
INN26340,2,0,Meal Plan 1,0,Room_Type 1,147,2017,8,11,76.5
INN26341,1,0,Meal Plan 1,0,Room_Type 1,103,2018,4,19,115
INN26342,2,0,Meal Plan 1,0,Room_Type 1,52,2018,3,7,48.4
INN26343,2,0,Meal Plan 1,0,Room_Type 1,87,2018,10,19,118.8
INN26344,2,0,Not Selected,0,Room_Type 1,111,2018,8,12,107.1
INN26345,2,0,Meal Plan 1,0,Room_Type 1,68,2018,12,8,88.4
INN26346,2,0,Not Selected,0,Room_Type 1,2,2018,1,22,85
INN26347,2,0,Not Selected,0,Room_Type 1,47,2018,9,9,125.1
INN26348,2,0,Meal Plan 1,0,Room_Type 1,85,2018,4,12,90.95
INN26349,2,0,Meal Plan 1,0,Room_Type 1,32,2017,10,30,111
INN26350,2,0,Meal Plan 1,0,Room_Type 1,1,2018,9,22,176
INN26351,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,120
INN26352,2,0,Meal Plan 1,0,Room_Type 1,131,2018,6,17,105.74
INN26353,2,0,Meal Plan 1,0,Room_Type 1,79,2018,4,16,96.3
INN26354,1,0,Meal Plan 1,0,Room_Type 1,8,2017,9,16,127.8
INN26355,2,0,Not Selected,0,Room_Type 1,54,2018,7,2,107.1
INN26356,1,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,80
INN26357,2,0,Meal Plan 1,0,Room_Type 1,68,2017,12,31,71.33
INN26358,2,0,Not Selected,0,Room_Type 1,31,2018,2,20,71.1
INN26359,2,0,Not Selected,0,Room_Type 1,128,2018,7,7,103.5
INN26360,2,0,Meal Plan 1,0,Room_Type 4,108,2018,8,8,127.8
INN26361,2,0,Meal Plan 1,0,Room_Type 1,245,2018,6,17,75
INN26362,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,115
INN26363,2,0,Meal Plan 1,0,Room_Type 1,34,2018,5,22,108.9
INN26364,2,0,Not Selected,0,Room_Type 1,44,2018,10,20,113.7
INN26365,2,0,Meal Plan 1,0,Room_Type 1,24,2018,1,12,89
INN26366,2,0,Meal Plan 1,0,Room_Type 1,30,2018,5,15,126.9
INN26367,3,0,Meal Plan 1,0,Room_Type 4,56,2018,7,30,168.3
INN26368,2,0,Meal Plan 2,0,Room_Type 1,294,2018,9,21,58.5
INN26369,2,1,Meal Plan 1,0,Room_Type 6,5,2018,12,8,190
INN26370,2,0,Not Selected,0,Room_Type 1,19,2018,2,23,81
INN26371,2,0,Meal Plan 1,0,Room_Type 1,79,2017,11,13,75
INN26372,2,0,Meal Plan 1,0,Room_Type 1,27,2017,9,30,108
INN26373,2,0,Not Selected,0,Room_Type 1,139,2018,6,19,72.25
INN26374,2,0,Not Selected,0,Room_Type 1,6,2018,9,2,97.79
INN26375,1,0,Meal Plan 1,0,Room_Type 1,11,2018,5,9,95
INN26376,1,0,Meal Plan 1,0,Room_Type 1,0,2018,7,20,79
INN26377,2,0,Meal Plan 1,0,Room_Type 1,100,2018,9,28,100
INN26378,1,0,Meal Plan 1,0,Room_Type 1,19,2018,6,22,90
INN26379,1,0,Meal Plan 1,0,Room_Type 1,60,2017,10,12,60
INN26380,2,0,Meal Plan 2,0,Room_Type 4,80,2017,10,9,136
INN26381,2,0,Not Selected,0,Room_Type 1,0,2018,5,14,129
INN26382,1,0,Meal Plan 1,0,Room_Type 1,3,2018,3,14,0
INN26383,1,0,Meal Plan 1,1,Room_Type 1,2,2018,4,20,67
INN26384,2,0,Meal Plan 2,0,Room_Type 1,256,2018,6,15,115
INN26385,2,0,Meal Plan 1,0,Room_Type 1,143,2018,4,24,0
INN26386,2,0,Not Selected,0,Room_Type 1,0,2018,2,12,63.2
INN26387,1,0,Meal Plan 1,0,Room_Type 1,192,2018,6,24,95
INN26388,1,0,Meal Plan 1,0,Room_Type 1,8,2018,10,20,89
INN26389,1,0,Meal Plan 2,0,Room_Type 1,74,2017,9,18,87
INN26390,2,0,Meal Plan 1,0,Room_Type 1,3,2018,9,26,115
INN26391,2,0,Meal Plan 1,0,Room_Type 1,86,2017,9,9,100
INN26392,2,0,Meal Plan 1,0,Room_Type 1,16,2017,8,29,90
INN26393,2,0,Meal Plan 2,0,Room_Type 1,247,2018,6,6,115
INN26394,2,0,Not Selected,0,Room_Type 1,62,2018,2,15,48.6
INN26395,2,2,Meal Plan 1,0,Room_Type 6,11,2018,3,18,189
INN26396,1,0,Meal Plan 1,0,Room_Type 1,8,2017,10,20,92.4
INN26397,2,0,Meal Plan 1,0,Room_Type 1,47,2018,4,11,105.3
INN26398,2,0,Meal Plan 2,0,Room_Type 1,163,2018,9,5,161.1
INN26399,2,0,Meal Plan 1,0,Room_Type 1,45,2018,10,30,75
INN26400,3,0,Meal Plan 1,0,Room_Type 1,47,2018,12,4,98.1
INN26401,2,0,Meal Plan 1,0,Room_Type 1,37,2018,10,13,105
INN26402,2,0,Not Selected,0,Room_Type 1,0,2018,2,12,79
INN26403,3,0,Meal Plan 1,0,Room_Type 1,132,2018,6,28,92.02
INN26404,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,105
INN26405,1,0,Meal Plan 1,0,Room_Type 4,28,2018,6,14,108.42
INN26406,1,0,Meal Plan 1,0,Room_Type 1,118,2018,6,6,110
INN26407,2,0,Meal Plan 1,0,Room_Type 1,276,2018,9,22,95
INN26408,2,0,Meal Plan 1,0,Room_Type 1,189,2018,10,6,108.9
INN26409,3,0,Meal Plan 1,0,Room_Type 4,132,2018,8,2,137.7
INN26410,2,0,Meal Plan 1,0,Room_Type 1,186,2018,4,22,80
INN26411,2,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,109
INN26412,2,0,Meal Plan 1,0,Room_Type 1,2,2018,11,22,111
INN26413,2,0,Meal Plan 1,0,Room_Type 1,109,2018,4,30,77.03
INN26414,2,0,Meal Plan 1,0,Room_Type 1,42,2018,12,11,88.4
INN26415,2,0,Meal Plan 1,0,Room_Type 1,83,2018,12,18,75
INN26416,1,0,Meal Plan 2,0,Room_Type 1,80,2018,4,10,100
INN26417,1,0,Meal Plan 1,0,Room_Type 1,14,2018,12,6,90.1
INN26418,2,0,Not Selected,0,Room_Type 1,4,2018,11,18,87.63
INN26419,2,0,Meal Plan 1,0,Room_Type 4,55,2018,10,13,139.5
INN26420,2,2,Meal Plan 1,0,Room_Type 6,0,2018,3,25,78.42
INN26421,2,0,Meal Plan 1,0,Room_Type 1,14,2018,10,22,160
INN26422,2,0,Meal Plan 1,0,Room_Type 1,39,2018,11,20,88.4
INN26423,2,0,Meal Plan 1,0,Room_Type 1,90,2018,7,13,105.3
INN26424,1,0,Meal Plan 1,0,Room_Type 5,2,2018,6,2,109
INN26425,1,0,Meal Plan 1,0,Room_Type 1,37,2018,10,13,95
INN26426,2,0,Not Selected,0,Room_Type 1,7,2018,11,8,106.36
INN26427,2,0,Meal Plan 1,0,Room_Type 1,57,2018,6,10,90.67
INN26428,1,0,Meal Plan 1,0,Room_Type 1,22,2017,11,17,62
INN26429,2,0,Meal Plan 1,0,Room_Type 1,177,2018,6,3,100
INN26430,3,0,Meal Plan 1,0,Room_Type 4,64,2018,4,1,119.51
INN26431,2,0,Meal Plan 1,0,Room_Type 1,52,2017,12,28,100.33
INN26432,1,0,Meal Plan 1,0,Room_Type 1,66,2018,4,4,99.9
INN26433,2,0,Meal Plan 1,0,Room_Type 1,45,2018,4,26,104.98
INN26434,2,0,Meal Plan 1,0,Room_Type 1,244,2018,10,30,85.85
INN26435,1,0,Meal Plan 1,0,Room_Type 5,213,2018,9,26,106
INN26436,2,3,Meal Plan 1,0,Room_Type 7,5,2018,2,1,171.26
INN26437,2,2,Meal Plan 1,1,Room_Type 7,120,2018,8,5,220
INN26438,1,0,Meal Plan 1,0,Room_Type 1,3,2018,2,4,86
INN26439,2,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,109
INN26440,3,0,Meal Plan 1,1,Room_Type 4,94,2018,7,28,149.7
INN26441,2,0,Meal Plan 2,0,Room_Type 1,39,2017,8,14,101.5
INN26442,2,0,Meal Plan 1,0,Room_Type 1,136,2018,8,20,116.73
INN26443,1,0,Meal Plan 2,0,Room_Type 1,273,2017,7,17,87
INN26444,2,0,Meal Plan 1,0,Room_Type 1,5,2018,9,17,166.5
INN26445,2,0,Meal Plan 1,0,Room_Type 1,87,2017,9,10,100
INN26446,2,2,Meal Plan 1,1,Room_Type 6,38,2018,11,4,187
INN26447,3,0,Not Selected,0,Room_Type 1,19,2018,4,13,154
INN26448,2,0,Meal Plan 1,0,Room_Type 1,107,2018,10,23,79.22
INN26449,2,0,Not Selected,0,Room_Type 1,76,2018,7,25,63.75
INN26450,2,0,Not Selected,0,Room_Type 1,220,2018,8,29,85.5
INN26451,2,0,Meal Plan 1,0,Room_Type 1,162,2018,8,15,105.83
INN26452,1,0,Meal Plan 1,0,Room_Type 1,118,2018,6,6,110
INN26453,2,0,Meal Plan 1,0,Room_Type 1,30,2018,11,30,104
INN26454,2,0,Meal Plan 1,0,Room_Type 1,118,2018,11,25,85
INN26455,1,0,Meal Plan 1,0,Room_Type 1,17,2018,12,9,65
INN26456,1,0,Not Selected,0,Room_Type 1,1,2018,10,7,133.98
INN26457,2,0,Meal Plan 1,0,Room_Type 1,141,2018,11,27,85
INN26458,2,0,Meal Plan 1,0,Room_Type 1,64,2018,5,17,140
INN26459,2,0,Not Selected,1,Room_Type 1,12,2018,8,1,128
INN26460,2,0,Meal Plan 1,0,Room_Type 1,315,2018,12,2,52
INN26461,2,0,Meal Plan 1,0,Room_Type 4,30,2018,11,4,140.88
INN26462,1,1,Meal Plan 1,0,Room_Type 1,18,2018,3,19,137.67
INN26463,2,0,Meal Plan 1,0,Room_Type 1,126,2018,6,2,80.75
INN26464,2,0,Meal Plan 1,0,Room_Type 4,89,2018,7,26,121.8
INN26465,2,0,Meal Plan 1,0,Room_Type 1,30,2018,3,5,85.7
INN26466,2,0,Meal Plan 1,0,Room_Type 4,78,2018,12,26,105.61
INN26467,2,0,Meal Plan 1,1,Room_Type 1,17,2017,12,28,106
INN26468,1,0,Meal Plan 1,0,Room_Type 1,6,2017,9,30,65
INN26469,2,0,Not Selected,0,Room_Type 1,64,2018,5,10,85
INN26470,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,28,60
INN26471,3,0,Meal Plan 1,0,Room_Type 4,119,2018,7,31,139.95
INN26472,1,0,Meal Plan 1,0,Room_Type 1,89,2017,11,17,63.75
INN26473,2,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,101.5
INN26474,2,0,Meal Plan 2,0,Room_Type 1,39,2017,8,14,101.5
INN26475,2,1,Meal Plan 1,0,Room_Type 1,162,2018,12,26,158.56
INN26476,1,0,Meal Plan 1,0,Room_Type 1,3,2018,10,24,75
INN26477,2,0,Meal Plan 1,0,Room_Type 1,216,2018,12,4,78.3
INN26478,2,0,Not Selected,0,Room_Type 1,146,2018,7,27,94.5
INN26479,2,0,Not Selected,0,Room_Type 1,24,2018,2,26,79
INN26480,3,0,Meal Plan 1,0,Room_Type 4,12,2018,6,20,177
INN26481,2,2,Meal Plan 1,0,Room_Type 6,63,2018,10,17,190.8
INN26482,2,0,Not Selected,0,Room_Type 1,8,2018,6,23,79
INN26483,2,0,Meal Plan 1,0,Room_Type 1,67,2017,11,13,72.25
INN26484,3,0,Meal Plan 1,0,Room_Type 4,14,2018,9,15,205
INN26485,2,2,Meal Plan 1,0,Room_Type 6,45,2018,8,20,207.9
INN26486,1,0,Meal Plan 1,0,Room_Type 1,7,2017,9,8,65
INN26487,2,0,Meal Plan 1,0,Room_Type 4,90,2018,9,7,112.88
INN26488,1,0,Meal Plan 1,0,Room_Type 1,163,2018,6,5,100
INN26489,2,0,Meal Plan 1,0,Room_Type 1,70,2018,6,3,100
INN26490,2,2,Meal Plan 1,0,Room_Type 6,173,2018,7,8,177.3
INN26491,3,0,Meal Plan 1,0,Room_Type 1,142,2018,6,29,148
INN26492,1,0,Meal Plan 1,0,Room_Type 1,19,2017,10,6,80
INN26493,2,0,Not Selected,0,Room_Type 1,41,2018,5,9,116.1
INN26494,2,0,Meal Plan 1,0,Room_Type 1,163,2018,9,8,110
INN26495,1,0,Meal Plan 1,0,Room_Type 4,1,2018,9,10,110
INN26496,2,0,Meal Plan 1,0,Room_Type 1,44,2018,2,17,75
INN26497,2,0,Not Selected,0,Room_Type 1,17,2018,11,13,88
INN26498,2,0,Meal Plan 1,0,Room_Type 1,73,2018,1,21,71
INN26499,1,0,Meal Plan 1,0,Room_Type 1,55,2018,7,7,79
INN26500,3,0,Meal Plan 1,0,Room_Type 4,87,2018,8,9,150.3
INN26501,2,0,Meal Plan 1,0,Room_Type 1,182,2018,9,30,117.9
INN26502,2,0,Meal Plan 1,0,Room_Type 1,116,2017,10,27,89.25
INN26503,2,0,Meal Plan 1,0,Room_Type 1,200,2017,8,22,76.5
INN26504,1,0,Meal Plan 1,0,Room_Type 1,349,2018,10,4,96.67
INN26505,2,0,Meal Plan 1,0,Room_Type 1,279,2018,10,12,110
INN26506,2,0,Meal Plan 1,0,Room_Type 1,7,2017,12,30,71
INN26507,2,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,90
INN26508,2,0,Meal Plan 2,0,Room_Type 1,219,2017,9,4,108
INN26509,3,0,Meal Plan 1,0,Room_Type 4,0,2018,7,13,208
INN26510,2,0,Meal Plan 1,0,Room_Type 1,12,2017,12,16,58
INN26511,1,0,Meal Plan 1,0,Room_Type 1,2,2017,12,2,65
INN26512,2,0,Meal Plan 1,0,Room_Type 1,53,2018,1,24,60
INN26513,2,0,Meal Plan 1,0,Room_Type 1,305,2018,11,4,89
INN26514,1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,4,65
INN26515,2,2,Meal Plan 1,0,Room_Type 6,21,2018,11,18,174
INN26516,1,0,Meal Plan 1,1,Room_Type 1,0,2018,3,10,50
INN26517,2,0,Not Selected,0,Room_Type 1,162,2018,7,14,86.82
INN26518,3,0,Meal Plan 1,0,Room_Type 4,99,2018,6,26,130.05
INN26519,3,0,Meal Plan 1,0,Room_Type 4,122,2018,10,12,151.2
INN26520,2,0,Meal Plan 1,0,Room_Type 1,158,2018,8,1,99.45
INN26521,2,0,Meal Plan 1,0,Room_Type 1,18,2018,12,24,80
INN26522,1,0,Meal Plan 1,0,Room_Type 1,37,2018,10,13,95
INN26523,2,0,Meal Plan 1,0,Room_Type 1,74,2018,11,4,93.6
INN26524,2,0,Meal Plan 1,0,Room_Type 1,335,2018,10,13,90
INN26525,2,0,Meal Plan 1,0,Room_Type 1,44,2018,2,17,75
INN26526,2,1,Meal Plan 1,0,Room_Type 1,62,2018,5,7,143.1
INN26527,1,0,Meal Plan 1,0,Room_Type 1,10,2017,10,18,65
INN26528,2,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,101.5
INN26529,2,0,Meal Plan 1,0,Room_Type 1,100,2018,4,8,86.09
INN26530,3,0,Meal Plan 1,0,Room_Type 4,11,2018,5,28,186
INN26531,2,0,Meal Plan 1,0,Room_Type 4,74,2018,5,2,90.95
INN26532,2,0,Not Selected,0,Room_Type 1,37,2017,12,10,74.25
INN26533,2,0,Meal Plan 1,0,Room_Type 1,86,2018,3,20,73.95
INN26534,1,0,Meal Plan 1,0,Room_Type 1,18,2018,2,22,47.67
INN26535,2,0,Meal Plan 2,0,Room_Type 1,48,2017,9,11,104
INN26536,2,0,Meal Plan 1,0,Room_Type 1,105,2018,4,6,75
INN26537,2,0,Not Selected,0,Room_Type 1,27,2017,9,18,115
INN26538,2,0,Meal Plan 1,0,Room_Type 1,71,2018,8,26,131.4
INN26539,2,0,Meal Plan 1,0,Room_Type 1,8,2018,7,31,86.53
INN26540,2,0,Meal Plan 1,0,Room_Type 1,67,2018,7,24,105.3
INN26541,2,1,Meal Plan 2,0,Room_Type 1,21,2018,11,22,115.55
INN26542,2,1,Meal Plan 1,0,Room_Type 1,90,2018,12,18,109.8
INN26543,2,0,Meal Plan 1,0,Room_Type 1,6,2018,2,14,87
INN26544,3,0,Meal Plan 1,0,Room_Type 4,8,2018,12,8,154
INN26545,1,0,Meal Plan 1,0,Room_Type 1,5,2018,4,6,95
INN26546,2,0,Meal Plan 1,0,Room_Type 1,433,2018,9,8,70
INN26547,2,0,Meal Plan 1,0,Room_Type 4,17,2018,9,16,183
INN26548,1,0,Meal Plan 1,0,Room_Type 1,5,2017,12,1,0
INN26549,2,0,Not Selected,0,Room_Type 1,72,2018,3,18,72.25
INN26550,2,0,Meal Plan 1,0,Room_Type 1,25,2017,12,26,62.64
INN26551,2,0,Meal Plan 2,0,Room_Type 4,115,2018,9,18,141.84
INN26552,2,0,Meal Plan 1,0,Room_Type 1,34,2017,10,11,103.05
INN26553,1,0,Meal Plan 2,0,Room_Type 1,221,2018,8,12,73
INN26554,2,0,Meal Plan 1,0,Room_Type 4,66,2018,9,8,149.4
INN26555,1,0,Meal Plan 1,0,Room_Type 1,0,2018,1,7,88
INN26556,1,0,Meal Plan 1,0,Room_Type 1,110,2018,11,28,84.6
INN26557,3,0,Meal Plan 1,0,Room_Type 4,2,2018,3,27,147
INN26558,2,1,Meal Plan 1,0,Room_Type 1,9,2017,9,21,90.5
INN26559,1,0,Meal Plan 1,0,Room_Type 1,1,2018,3,27,95
INN26560,2,0,Meal Plan 1,0,Room_Type 4,61,2017,12,27,56
INN26561,2,0,Meal Plan 1,0,Room_Type 1,43,2017,10,23,0
INN26562,1,0,Not Selected,0,Room_Type 1,0,2017,11,7,73.15
INN26563,2,0,Meal Plan 1,0,Room_Type 1,8,2018,11,5,130
INN26564,2,0,Meal Plan 1,0,Room_Type 1,9,2017,8,19,81
INN26565,1,0,Meal Plan 1,0,Room_Type 1,34,2017,12,1,80
INN26566,2,0,Meal Plan 1,0,Room_Type 6,0,2018,6,13,150.92
INN26567,2,0,Meal Plan 2,0,Room_Type 1,55,2018,4,6,104
INN26568,1,0,Meal Plan 1,0,Room_Type 4,27,2018,11,11,101.43
INN26569,2,0,Meal Plan 1,0,Room_Type 1,4,2018,1,29,66
INN26570,2,0,Meal Plan 1,0,Room_Type 1,11,2017,8,29,90
INN26571,1,0,Meal Plan 1,0,Room_Type 1,183,2018,10,4,103.5
INN26572,2,0,Meal Plan 1,0,Room_Type 1,103,2018,5,4,80
INN26573,2,0,Meal Plan 1,0,Room_Type 1,167,2018,9,3,119.85
INN26574,2,0,Meal Plan 1,0,Room_Type 1,50,2018,11,11,75
INN26575,2,0,Meal Plan 1,0,Room_Type 4,4,2018,4,21,103.18
INN26576,2,0,Not Selected,0,Room_Type 1,1,2018,2,27,91
INN26577,2,0,Meal Plan 1,0,Room_Type 1,245,2018,6,17,75
INN26578,2,0,Meal Plan 1,0,Room_Type 1,142,2018,8,24,99.3
INN26579,2,2,Meal Plan 1,0,Room_Type 6,82,2018,3,23,158.83
INN26580,2,0,Not Selected,0,Room_Type 1,6,2018,3,4,100
INN26581,1,0,Meal Plan 1,0,Room_Type 1,5,2017,9,2,65
INN26582,2,0,Meal Plan 1,0,Room_Type 1,15,2018,12,27,70
INN26583,2,0,Meal Plan 1,0,Room_Type 1,55,2018,3,13,78.3
INN26584,2,0,Meal Plan 1,0,Room_Type 1,204,2018,5,5,100
INN26585,2,0,Not Selected,1,Room_Type 1,192,2018,12,4,72.75
INN26586,2,0,Not Selected,0,Room_Type 1,67,2018,11,12,79.2
INN26587,3,0,Meal Plan 1,0,Room_Type 4,53,2018,3,20,124.1
INN26588,2,0,Meal Plan 2,0,Room_Type 1,96,2017,7,11,94.5
INN26589,3,0,Meal Plan 1,0,Room_Type 4,175,2018,12,7,115.6
INN26590,2,0,Meal Plan 1,0,Room_Type 1,301,2018,11,18,52
INN26591,3,0,Meal Plan 1,0,Room_Type 4,141,2018,8,22,137.7
INN26592,2,0,Not Selected,0,Room_Type 1,14,2018,2,13,79
INN26593,2,0,Meal Plan 1,0,Room_Type 1,56,2018,6,8,120
INN26594,2,0,Meal Plan 1,0,Room_Type 1,236,2018,8,22,90.95
INN26595,1,0,Meal Plan 1,0,Room_Type 1,19,2017,10,6,80
INN26596,1,0,Meal Plan 1,0,Room_Type 1,118,2018,6,6,110
INN26597,2,0,Meal Plan 1,0,Room_Type 4,54,2018,4,10,112.2
INN26598,1,0,Meal Plan 1,0,Room_Type 1,25,2017,11,16,77.77
INN26599,1,0,Meal Plan 1,0,Room_Type 1,67,2018,3,5,57.83
INN26600,2,0,Meal Plan 1,0,Room_Type 1,29,2018,2,9,66
INN26601,1,0,Meal Plan 1,0,Room_Type 1,4,2017,9,22,111.2
INN26602,3,0,Meal Plan 1,0,Room_Type 4,56,2018,6,12,177.3
INN26603,2,0,Meal Plan 2,0,Room_Type 1,137,2018,12,24,146.1
INN26604,2,0,Meal Plan 1,0,Room_Type 1,185,2018,5,6,81.77
INN26605,2,0,Meal Plan 1,1,Room_Type 1,126,2017,7,27,85.5
INN26606,1,0,Meal Plan 1,0,Room_Type 1,30,2018,2,20,73.42
INN26607,2,1,Meal Plan 1,0,Room_Type 4,184,2018,10,4,122.4
INN26608,2,0,Meal Plan 1,0,Room_Type 1,75,2017,10,31,76.5
INN26609,2,0,Meal Plan 1,0,Room_Type 1,72,2017,12,23,58.91
INN26610,2,0,Meal Plan 2,0,Room_Type 1,346,2018,9,13,115
INN26611,1,0,Not Selected,0,Room_Type 1,2,2018,12,12,42.28
INN26612,2,1,Meal Plan 1,0,Room_Type 1,43,2018,8,22,152.1
INN26613,2,0,Meal Plan 1,0,Room_Type 1,211,2018,5,20,100
INN26614,1,0,Meal Plan 1,0,Room_Type 1,164,2017,10,2,100
INN26615,2,0,Meal Plan 1,0,Room_Type 1,27,2018,2,20,91
INN26616,2,0,Meal Plan 2,0,Room_Type 1,72,2017,9,18,108
INN26617,2,0,Meal Plan 1,0,Room_Type 1,263,2018,8,13,72.08
INN26618,2,0,Meal Plan 1,0,Room_Type 4,133,2018,5,27,86.43
INN26619,2,0,Meal Plan 2,0,Room_Type 4,67,2018,9,8,183.6
INN26620,2,0,Meal Plan 1,0,Room_Type 4,57,2018,4,26,117.73
INN26621,2,0,Meal Plan 1,0,Room_Type 4,77,2018,5,10,132.6
INN26622,2,0,Meal Plan 1,0,Room_Type 1,24,2017,9,18,124
INN26623,2,0,Meal Plan 1,0,Room_Type 1,28,2018,5,19,109
INN26624,1,0,Meal Plan 1,0,Room_Type 1,0,2018,9,19,185
INN26625,3,0,Meal Plan 1,0,Room_Type 1,118,2018,7,11,133.46
INN26626,2,2,Meal Plan 1,1,Room_Type 6,2,2018,8,6,225
INN26627,2,0,Meal Plan 1,0,Room_Type 1,34,2017,9,10,145.8
INN26628,2,0,Meal Plan 1,0,Room_Type 4,171,2018,7,20,106.13
INN26629,2,0,Meal Plan 1,0,Room_Type 4,144,2018,5,27,118.15
INN26630,2,0,Not Selected,0,Room_Type 1,29,2018,11,15,74.8
INN26631,2,0,Meal Plan 2,0,Room_Type 1,169,2018,4,22,106
INN26632,3,0,Meal Plan 1,1,Room_Type 4,106,2018,12,21,128
INN26633,2,1,Meal Plan 1,0,Room_Type 1,110,2018,4,27,96.3
INN26634,2,0,Meal Plan 1,0,Room_Type 1,298,2018,5,10,75
INN26635,2,0,Meal Plan 1,0,Room_Type 1,10,2018,2,24,93
INN26636,2,0,Meal Plan 1,0,Room_Type 4,19,2018,11,4,130
INN26637,2,0,Meal Plan 1,0,Room_Type 1,0,2017,8,21,124
INN26638,2,2,Meal Plan 1,0,Room_Type 6,101,2018,6,28,186.3
INN26639,1,0,Meal Plan 1,0,Room_Type 1,99,2018,2,19,80
INN26640,2,0,Meal Plan 1,0,Room_Type 1,280,2018,9,19,110
INN26641,2,0,Meal Plan 1,0,Room_Type 6,132,2018,11,25,153
INN26642,2,0,Meal Plan 1,0,Room_Type 2,113,2018,3,31,78.15
INN26643,2,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,101.5
INN26644,2,0,Meal Plan 2,0,Room_Type 1,103,2017,7,18,94.5
INN26645,2,0,Meal Plan 1,0,Room_Type 1,84,2018,7,25,72.25
INN26646,2,0,Not Selected,0,Room_Type 2,103,2018,6,14,116.1
INN26647,2,0,Meal Plan 1,0,Room_Type 1,46,2018,3,28,80.75
INN26648,2,0,Meal Plan 1,1,Room_Type 1,119,2017,8,13,76.5
INN26649,1,0,Meal Plan 1,1,Room_Type 1,9,2018,10,13,67
INN26650,2,0,Meal Plan 2,0,Room_Type 1,110,2017,7,25,94.5
INN26651,2,0,Meal Plan 1,0,Room_Type 1,31,2018,4,2,117.9
INN26652,2,0,Meal Plan 1,0,Room_Type 1,338,2018,10,7,90.67
INN26653,2,0,Meal Plan 1,0,Room_Type 1,174,2017,10,10,70
INN26654,2,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,101.5
INN26655,1,0,Meal Plan 1,0,Room_Type 1,25,2017,11,22,57.5
INN26656,2,0,Meal Plan 1,0,Room_Type 1,304,2018,11,3,89
INN26657,2,0,Meal Plan 1,0,Room_Type 1,290,2018,6,17,72
INN26658,3,0,Meal Plan 1,0,Room_Type 1,205,2018,5,29,125
INN26659,2,0,Meal Plan 1,0,Room_Type 1,8,2017,9,20,126
INN26660,2,0,Not Selected,0,Room_Type 1,20,2018,9,24,101.2
INN26661,1,0,Meal Plan 1,0,Room_Type 1,271,2018,9,21,85.67
INN26662,2,0,Meal Plan 1,0,Room_Type 1,136,2018,8,7,107.95
INN26663,2,2,Meal Plan 1,1,Room_Type 6,112,2018,8,14,198.9
INN26664,2,0,Meal Plan 1,0,Room_Type 4,93,2018,9,10,159.17
INN26665,2,2,Meal Plan 1,0,Room_Type 6,5,2018,5,19,230
INN26666,1,0,Meal Plan 1,0,Room_Type 1,163,2018,10,15,115
INN26667,2,0,Meal Plan 1,0,Room_Type 1,166,2018,8,3,114.3
INN26668,1,0,Meal Plan 1,0,Room_Type 1,10,2018,5,29,110
INN26669,2,0,Not Selected,0,Room_Type 1,81,2018,12,8,79.2
INN26670,1,0,Meal Plan 1,0,Room_Type 1,20,2018,9,19,119
INN26671,1,0,Meal Plan 1,1,Room_Type 1,13,2018,2,17,67
INN26672,2,0,Meal Plan 1,0,Room_Type 1,270,2018,4,20,62.8
INN26673,2,0,Meal Plan 1,0,Room_Type 1,1,2018,9,15,179
INN26674,2,0,Not Selected,0,Room_Type 1,17,2018,12,30,102
INN26675,1,0,Not Selected,0,Room_Type 1,49,2018,11,11,73.8
INN26676,1,0,Meal Plan 1,0,Room_Type 1,91,2018,4,12,90.9
INN26677,2,0,Meal Plan 1,0,Room_Type 1,67,2018,3,1,61.16
INN26678,1,0,Meal Plan 1,0,Room_Type 1,11,2018,5,9,95
INN26679,2,0,Meal Plan 1,0,Room_Type 1,67,2018,8,4,135.9
INN26680,3,0,Meal Plan 1,0,Room_Type 4,38,2018,3,19,118.58
INN26681,2,0,Not Selected,0,Room_Type 1,0,2018,10,13,120
INN26682,2,0,Not Selected,1,Room_Type 1,146,2018,7,13,103.5
